model,split_seed,partition,MUNICIP_ID
percap,42,train,1718907
percap,42,train,2613206
percap,42,train,5205208
percap,42,train,3552007
percap,42,train,4305108
percap,42,train,3105707
percap,42,train,2210979
percap,42,train,2407005
percap,42,train,4322327
percap,42,train,1502152
percap,42,train,2925105
percap,42,train,5006903
percap,42,train,4303608
percap,42,train,3158706
percap,42,train,3127354
percap,42,train,3506359
percap,42,train,2211100
percap,42,train,4310900
percap,42,train,2908804
percap,42,train,3161007
percap,42,train,1100080
percap,42,train,4118204
percap,42,train,2917102
percap,42,train,3555356
percap,42,train,2410900
percap,42,train,3204401
percap,42,train,3151909
percap,42,train,2700607
percap,42,train,4314001
percap,42,train,3108255
percap,42,train,3153905
percap,42,train,4320230
percap,42,train,3533809
percap,42,train,3507456
percap,42,train,2604502
percap,42,train,2307650
percap,42,train,3538105
percap,42,train,1301209
percap,42,train,4207577
percap,42,train,2200277
percap,42,train,4107736
percap,42,train,3541307
percap,42,train,4123501
percap,42,train,2312007
percap,42,train,3537206
percap,42,train,2918506
percap,42,train,5211404
percap,42,train,2702207
percap,42,train,2921401
percap,42,train,3503505
percap,42,train,2403756
percap,42,train,4302303
percap,42,train,3100708
percap,42,train,1501907
percap,42,train,2506202
percap,42,train,3103900
percap,42,train,5212600
percap,42,train,2609808
percap,42,train,1712504
percap,42,train,2107407
percap,42,train,2923209
percap,42,train,4216909
percap,42,train,5002100
percap,42,train,3109907
percap,42,train,3137601
percap,42,train,3160702
percap,42,train,3142809
percap,42,train,4321493
percap,42,train,3140852
percap,42,train,4302584
percap,42,train,3127305
percap,42,train,1708254
percap,42,train,2702355
percap,42,train,2107100
percap,42,train,4121604
percap,42,train,4300307
percap,42,train,3514304
percap,42,train,5222302
percap,42,train,4307807
percap,42,train,3131604
percap,42,train,3113800
percap,42,train,2409407
percap,42,train,3157500
percap,42,train,3521150
percap,42,train,3541208
percap,42,train,2513703
percap,42,train,2307908
percap,42,train,3102852
percap,42,train,3158201
percap,42,train,3122306
percap,42,train,3302601
percap,42,train,2904407
percap,42,train,2615201
percap,42,train,4120408
percap,42,train,3536208
percap,42,train,2706109
percap,42,train,3543907
percap,42,train,2208304
percap,42,train,4127858
percap,42,train,3125309
percap,42,train,2917334
percap,42,train,2921005
percap,42,train,4309654
percap,42,train,2933604
percap,42,train,3138351
percap,42,train,3160108
percap,42,train,2313351
percap,42,train,3519600
percap,42,train,4212650
percap,42,train,3115003
percap,42,train,1712454
percap,42,train,1506187
percap,42,train,4118402
percap,42,train,3528700
percap,42,train,2203271
percap,42,train,2307635
percap,42,train,2802205
percap,42,train,5203807
percap,42,train,4112009
percap,42,train,2900306
percap,42,train,4305124
percap,42,train,5203559
percap,42,train,4204178
percap,42,train,3549607
percap,42,train,2513208
percap,42,train,3136520
percap,42,train,3504800
percap,42,train,4309050
percap,42,train,2208007
percap,42,train,4321303
percap,42,train,1501758
percap,42,train,4106555
percap,42,train,2206803
percap,42,train,2308203
percap,42,train,1505437
percap,42,train,4120606
percap,42,train,3304805
percap,42,train,1600204
percap,42,train,2514503
percap,42,train,3124302
percap,42,train,4320503
percap,42,train,3306206
percap,42,train,2201945
percap,42,train,3110608
percap,42,train,2902302
percap,42,train,4107108
percap,42,train,4311627
percap,42,train,4119004
percap,42,train,2403806
percap,42,train,2928208
percap,42,train,3164472
percap,42,train,3149309
percap,42,train,2302057
percap,42,train,3128105
percap,42,train,3539608
percap,42,train,3136009
percap,42,train,3110905
percap,42,train,4114302
percap,42,train,2615508
percap,42,train,1707009
percap,42,train,2706703
percap,42,train,3201001
percap,42,train,4315354
percap,42,train,3557006
percap,42,train,1703206
percap,42,train,3528007
percap,42,train,1508209
percap,42,train,2907608
percap,42,train,3126901
percap,42,train,3525508
percap,42,train,3305901
percap,42,train,4115705
percap,42,train,3144672
percap,42,train,3502200
percap,42,train,3533007
percap,42,train,2209906
percap,42,train,4209508
percap,42,train,2515302
percap,42,train,4300638
percap,42,train,5104526
percap,42,train,2106631
percap,42,train,2607703
percap,42,train,2104602
percap,42,train,3301876
percap,42,train,3171105
percap,42,train,4306908
percap,42,train,1720002
percap,42,train,5107792
percap,42,train,1100296
percap,42,train,5107198
percap,42,train,2502201
percap,42,train,4100459
percap,42,train,2708006
percap,42,train,3507100
percap,42,train,2927309
percap,42,train,1200435
percap,42,train,2511400
percap,42,train,3508504
percap,42,train,1100809
percap,42,train,2305233
percap,42,train,2510105
percap,42,train,3505609
percap,42,train,3147709
percap,42,train,1100049
percap,42,train,3509908
percap,42,train,4117271
percap,42,train,3103207
percap,42,train,4101655
percap,42,train,4319158
percap,42,train,2803609
percap,42,train,4302352
percap,42,train,2308302
percap,42,train,5209952
percap,42,train,5220157
percap,42,train,2105476
percap,42,train,3200359
percap,42,train,3204252
percap,42,train,1712801
percap,42,train,2502904
percap,42,train,2307106
percap,42,train,5213855
percap,42,train,5105580
percap,42,train,3523602
percap,42,train,3153103
percap,42,train,3120102
percap,42,train,3157708
percap,42,train,5003306
percap,42,train,5221452
percap,42,train,3100302
percap,42,train,3140530
percap,42,train,3301850
percap,42,train,4100400
percap,42,train,2902005
percap,42,train,2605202
percap,42,train,1600535
percap,42,train,2404408
percap,42,train,4314159
percap,42,train,2603504
percap,42,train,4305405
percap,42,train,2932903
percap,42,train,3300456
percap,42,train,3127800
percap,42,train,4202859
percap,42,train,4201208
percap,42,train,3508405
percap,42,train,4100202
percap,42,train,3523503
percap,42,train,2209609
percap,42,train,3500303
percap,42,train,3133204
percap,42,train,2925600
percap,42,train,5105903
percap,42,train,2612554
percap,42,train,2201903
percap,42,train,3107208
percap,42,train,2211001
percap,42,train,4103206
percap,42,train,2608701
percap,42,train,3171204
percap,42,train,2207405
percap,42,train,4216305
percap,42,train,4122800
percap,42,train,3205002
percap,42,train,4214805
percap,42,train,3168705
percap,42,train,2108405
percap,42,train,2302404
percap,42,train,1709500
percap,42,train,2111102
percap,42,train,4211256
percap,42,train,2500734
percap,42,train,3138807
percap,42,train,2603900
percap,42,train,3525706
percap,42,train,1100346
percap,42,train,5218805
percap,42,train,3546900
percap,42,train,4202602
percap,42,train,5108956
percap,42,train,4311775
percap,42,train,3500550
percap,42,train,4308409
percap,42,train,4307302
percap,42,train,5107941
percap,42,train,3158003
percap,42,train,3100500
percap,42,train,3120839
percap,42,train,2412104
percap,42,train,4216107
percap,42,train,3119906
percap,42,train,2205904
percap,42,train,3549805
percap,42,train,3301108
percap,42,train,2307304
percap,42,train,3529203
percap,42,train,3520442
percap,42,train,2707503
percap,42,train,3304409
percap,42,train,2104628
percap,42,train,5200803
percap,42,train,3157005
percap,42,train,4208708
percap,42,train,3550100
percap,42,train,1304401
percap,42,train,2101905
percap,42,train,2703700
percap,42,train,2501401
percap,42,train,4301107
percap,42,train,3128600
percap,42,train,2205565
percap,42,train,3303203
percap,42,train,2208858
percap,42,train,2100832
percap,42,train,2201200
percap,42,train,2613305
percap,42,train,4320800
percap,42,train,2506905
percap,42,train,2501351
percap,42,train,4121752
percap,42,train,4300455
percap,42,train,2302602
percap,42,train,3134400
percap,42,train,4128203
percap,42,train,3527504
percap,42,train,2930907
percap,42,train,5210802
percap,42,train,2904902
percap,42,train,3116704
percap,42,train,1100114
percap,42,train,2601003
percap,42,train,3530300
percap,42,train,2407302
percap,42,train,5006408
percap,42,train,5200159
percap,42,train,3143609
percap,42,train,3505708
percap,42,train,3106309
percap,42,train,5108402
percap,42,train,2923506
percap,42,train,4311106
percap,42,train,2206753
percap,42,train,2103208
percap,42,train,5104500
percap,42,train,4311502
percap,42,train,3528403
percap,42,train,2105922
percap,42,train,4127403
percap,42,train,2924900
percap,42,train,3538907
percap,42,train,1702208
percap,42,train,2916302
percap,42,train,3122108
percap,42,train,2606903
percap,42,train,3533700
percap,42,train,2931301
percap,42,train,2101970
percap,42,train,1721257
percap,42,train,3127602
percap,42,train,2930709
percap,42,train,2902906
percap,42,train,3514106
percap,42,train,4124707
percap,42,train,2403608
percap,42,train,1710508
percap,42,train,2910909
percap,42,train,3118502
percap,42,train,5218508
percap,42,train,4218202
percap,42,train,4128609
percap,42,train,1503705
percap,42,train,3148905
percap,42,train,5204201
percap,42,train,4122107
percap,42,train,2201150
percap,42,train,2312809
percap,42,train,3165909
percap,42,train,5000609
percap,42,train,2610103
percap,42,train,3504701
percap,42,train,2205532
percap,42,train,3150604
percap,42,train,3539004
percap,42,train,4104907
percap,42,train,1301001
percap,42,train,3525607
percap,42,train,4113601
percap,42,train,5107180
percap,42,train,4300604
percap,42,train,2613404
percap,42,train,4103305
percap,42,train,5213772
percap,42,train,3150802
percap,42,train,2110807
percap,42,train,2205557
percap,42,train,2106300
percap,42,train,1506500
percap,42,train,2607109
percap,42,train,2612471
percap,42,train,4116802
percap,42,train,3117836
percap,42,train,5107602
percap,42,train,3512605
percap,42,train,2408607
percap,42,train,5209705
percap,42,train,2105609
percap,42,train,3117504
percap,42,train,5107065
percap,42,train,3101508
percap,42,train,3506904
percap,42,train,4322707
percap,42,train,3517406
percap,42,train,4205506
percap,42,train,1100130
percap,42,train,3529302
percap,42,train,3139102
percap,42,train,2705200
percap,42,train,3165537
percap,42,train,3515350
percap,42,train,1200807
percap,42,train,3501509
percap,42,train,3530706
percap,42,train,2915403
percap,42,train,3300225
percap,42,train,4104402
percap,42,train,4319604
percap,42,train,2505105
percap,42,train,4322152
percap,42,train,3126703
percap,42,train,2704203
percap,42,train,2923001
percap,42,train,3547007
percap,42,train,2311231
percap,42,train,2515971
percap,42,train,2308351
percap,42,train,3134301
percap,42,train,4304689
percap,42,train,3151404
percap,42,train,2909307
percap,42,train,2204659
percap,42,train,3167103
percap,42,train,2905909
percap,42,train,4107256
percap,42,train,4312153
percap,42,train,3128253
percap,42,train,3304755
percap,42,train,3147303
percap,42,train,4125605
percap,42,train,2603454
percap,42,train,5220280
percap,42,train,2205805
percap,42,train,1100502
percap,42,train,4318200
percap,42,train,4301859
percap,42,train,2308609
percap,42,train,5008404
percap,42,train,4114609
percap,42,train,2931053
percap,42,train,2409605
percap,42,train,3108602
percap,42,train,2908101
percap,42,train,5001243
percap,42,train,3514205
percap,42,train,4302055
percap,42,train,5104542
percap,42,train,2413409
percap,42,train,3124005
percap,42,train,4313805
percap,42,train,3160603
percap,42,train,4119509
percap,42,train,3543253
percap,42,train,5106208
percap,42,train,1707108
percap,42,train,1718402
percap,42,train,3142403
percap,42,train,1100155
percap,42,train,2612406
percap,42,train,3138104
percap,42,train,2921906
percap,42,train,2205458
percap,42,train,4118105
percap,42,train,3548401
percap,42,train,2928307
percap,42,train,5106281
percap,42,train,1400472
percap,42,train,4124004
percap,42,train,4305306
percap,42,train,4218400
percap,42,train,3162559
percap,42,train,5103403
percap,42,train,4321832
percap,42,test,2313500
percap,42,test,2306801
percap,42,test,5200050
percap,42,test,4107850
percap,42,test,4300570
percap,42,test,5220454
percap,42,test,2304806
percap,42,test,2929354
percap,42,test,4108908
percap,42,test,1400050
percap,42,test,5216304
percap,42,test,2204105
percap,42,test,2930154
percap,42,test,2924504
percap,42,test,4126355
percap,42,test,3544707
percap,42,test,5003702
percap,42,test,2924405
percap,42,test,2600302
percap,42,test,4204301
percap,42,test,2205524
percap,42,test,3165206
percap,42,test,2314102
percap,42,test,5215207
percap,42,test,1505494
percap,42,test,3528601
percap,42,test,5001508
percap,42,test,3114808
percap,42,test,2202711
percap,42,test,3540705
percap,42,test,2906857
percap,42,test,4121901
percap,42,test,4103057
percap,42,test,3143203
percap,42,test,5209200
percap,42,test,4117008
percap,42,test,4215307
percap,42,test,2924108
percap,42,test,4301800
percap,42,test,3545100
percap,42,test,2504603
percap,42,test,3506003
percap,42,test,2915007
percap,42,test,5208103
percap,42,test,2606408
percap,42,test,4315321
percap,42,test,3146909
percap,42,test,2905701
percap,42,test,2516003
percap,42,test,1504109
percap,42,test,2309706
percap,42,test,2409209
percap,42,test,2913705
percap,42,test,3140100
percap,42,test,5203575
percap,42,test,1703305
percap,42,test,2204006
percap,42,test,4321709
percap,42,test,4125555
percap,42,test,3146305
percap,42,test,5211206
percap,42,test,4215679
percap,42,test,1504703
percap,42,test,1300300
percap,42,test,5103254
percap,42,test,2102325
percap,42,test,3148400
percap,42,test,2405009
percap,42,test,2209955
percap,42,test,3518305
percap,42,test,5203401
percap,42,test,3519253
percap,42,test,3540804
percap,42,test,4117057
percap,42,test,2200608
percap,42,test,3161908
percap,42,test,2609907
percap,42,test,1600501
percap,42,test,4106407
percap,42,test,4112801
percap,42,test,3140555
percap,42,test,4112900
percap,42,test,3205200
percap,42,test,3556701
percap,42,test,5005608
percap,42,test,2205276
percap,42,test,2911204
percap,42,test,5215405
percap,42,test,2915353
percap,42,test,1722081
percap,42,test,3138401
percap,42,test,3142601
percap,42,test,2504900
percap,42,test,3145604
percap,42,test,4101002
percap,42,test,2100907
percap,42,test,2205706
percap,42,test,1501808
percap,42,test,4100608
percap,42,test,2407104
percap,42,test,3134806
percap,42,test,3158953
percap,42,test,2401008
percap,42,test,3145703
percap,42,test,3170602
percap,42,test,5103304
percap,42,test,3519071
percap,42,test,3171071
percap,42,test,2401909
percap,42,test,3124609
percap,42,test,2304236
percap,42,test,3161403
percap,42,test,2512754
percap,42,test,3533908
percap,42,test,3118601
percap,42,test,1502707
percap,42,test,2100436
percap,42,test,3504602
percap,42,test,2704807
percap,42,test,1702000
